"TimeCreated","Id","LevelDisplayName","Message"
"31-10-2025 06:34:46 PM","41","Information","An update was downloaded."
"31-10-2025 06:34:46 PM","41","Information","An update was downloaded."
"31-10-2025 06:34:41 PM","26","Information","Windows Update successfully found 1 updates."
"31-10-2025 01:04:09 PM","41","Information","An update was downloaded."
"31-10-2025 01:03:49 PM","41","Information","An update was downloaded."
"31-10-2025 01:03:34 PM","41","Information","An update was downloaded."
"31-10-2025 01:03:33 PM","41","Information","An update was downloaded."
"31-10-2025 01:03:30 PM","41","Information","An update was downloaded."
"31-10-2025 01:03:26 PM","41","Information","An update was downloaded."
"31-10-2025 01:03:26 PM","41","Information","An update was downloaded."
"31-10-2025 01:03:03 PM","41","Information","An update was downloaded."
"31-10-2025 01:03:03 PM","41","Information","An update was downloaded."
"31-10-2025 01:03:01 PM","41","Information","An update was downloaded."
"31-10-2025 01:02:17 PM","41","Information","An update was downloaded."
"31-10-2025 01:02:16 PM","41","Information","An update was downloaded."
"31-10-2025 01:02:16 PM","41","Information","An update was downloaded."
"31-10-2025 01:02:14 PM","41","Information","An update was downloaded."
"31-10-2025 01:02:11 PM","26","Information","Windows Update successfully found 4 updates."
"31-10-2025 01:01:26 PM","26","Information","Windows Update successfully found 51 updates."
"31-10-2025 01:01:20 PM","26","Information","Windows Update successfully found 4 updates."
"31-10-2025 01:01:14 PM","26","Information","Windows Update successfully found 14 updates."
"31-10-2025 12:36:56 PM","26","Information","Windows Update successfully found 1 updates."
"31-10-2025 11:51:46 AM","26","Information","Windows Update successfully found 0 updates."
"31-10-2025 11:50:30 AM","26","Information","Windows Update successfully found 10 updates."
"31-10-2025 11:50:24 AM","26","Information","Windows Update successfully found 0 updates."
"31-10-2025 11:46:15 AM","41","Information","An update was downloaded."
"31-10-2025 11:45:30 AM","26","Information","Windows Update successfully found 0 updates."
"31-10-2025 11:45:30 AM","26","Information","Windows Update successfully found 1 updates."
"31-10-2025 11:41:44 AM","26","Information","Windows Update successfully found 0 updates."
"31-10-2025 11:37:56 AM","41","Information","An update was downloaded."
"31-10-2025 11:36:40 AM","26","Information","Windows Update successfully found 1 updates."
"31-10-2025 11:36:30 AM","26","Information","Windows Update successfully found 1 updates."
"31-10-2025 11:35:39 AM","26","Information","Windows Update successfully found 1 updates."
"30-10-2025 07:29:37 PM","41","Information","An update was downloaded."
"30-10-2025 07:29:00 PM","26","Information","Windows Update successfully found 0 updates."
"30-10-2025 07:29:00 PM","26","Information","Windows Update successfully found 1 updates."
"30-10-2025 06:43:54 PM","26","Information","Windows Update successfully found 0 updates."
"30-10-2025 02:38:54 PM","41","Information","An update was downloaded."
"30-10-2025 02:34:01 PM","41","Information","An update was downloaded."
"30-10-2025 02:33:41 PM","41","Information","An update was downloaded."
"30-10-2025 02:33:41 PM","41","Information","An update was downloaded."
"30-10-2025 02:33:35 PM","31","Error","Windows Update failed to download an update."
"30-10-2025 02:33:28 PM","41","Information","An update was downloaded."
"30-10-2025 02:33:28 PM","31","Error","Windows Update failed to download an update."
"30-10-2025 02:33:25 PM","41","Information","An update was downloaded."
"30-10-2025 02:33:21 PM","41","Information","An update was downloaded."
"30-10-2025 02:33:16 PM","41","Information","An update was downloaded."
"30-10-2025 02:33:11 PM","41","Information","An update was downloaded."
"30-10-2025 02:33:05 PM","41","Information","An update was downloaded."
"30-10-2025 02:32:56 PM","41","Information","An update was downloaded."
"30-10-2025 02:32:55 PM","41","Information","An update was downloaded."
"30-10-2025 02:32:47 PM","41","Information","An update was downloaded."
"30-10-2025 02:32:06 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:59 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:56 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:46 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:44 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:34 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:28 PM","31","Error","Windows Update failed to download an update."
"30-10-2025 02:31:22 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:21 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:17 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:10 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:05 PM","41","Information","An update was downloaded."
"30-10-2025 02:31:00 PM","41","Information","An update was downloaded."
"30-10-2025 02:30:57 PM","41","Information","An update was downloaded."
"30-10-2025 02:30:45 PM","41","Information","An update was downloaded."
"30-10-2025 02:30:45 PM","41","Information","An update was downloaded."
"30-10-2025 02:30:41 PM","41","Information","An update was downloaded."
"30-10-2025 02:30:36 PM","41","Information","An update was downloaded."
"30-10-2025 02:30:27 PM","41","Information","An update was downloaded."
"30-10-2025 02:30:13 PM","41","Information","An update was downloaded."
"30-10-2025 02:30:05 PM","41","Information","An update was downloaded."
"30-10-2025 02:29:52 PM","41","Information","An update was downloaded."
"30-10-2025 02:29:31 PM","41","Information","An update was downloaded."
"30-10-2025 02:29:17 PM","41","Information","An update was downloaded."
"30-10-2025 02:29:10 PM","41","Information","An update was downloaded."
"30-10-2025 12:47:03 PM","41","Information","An update was downloaded."
"30-10-2025 12:45:05 PM","26","Information","Windows Update successfully found 31 updates."
"30-10-2025 12:44:22 PM","26","Information","Windows Update successfully found 51 updates."
"30-10-2025 12:44:16 PM","26","Information","Windows Update successfully found 31 updates."
"30-10-2025 12:44:10 PM","26","Information","Windows Update successfully found 41 updates."
"30-10-2025 12:44:02 PM","26","Information","Windows Update successfully found 12 updates."
"30-10-2025 12:44:02 PM","26","Information","Windows Update successfully found 0 updates."
"30-10-2025 12:41:01 PM","41","Information","An update was downloaded."
"30-10-2025 12:40:19 PM","26","Information","Windows Update successfully found 0 updates."
"30-10-2025 12:40:19 PM","26","Information","Windows Update successfully found 1 updates."
"30-10-2025 12:34:43 PM","26","Information","Windows Update successfully found 0 updates."
"30-10-2025 12:29:47 PM","26","Information","Windows Update successfully found 0 updates."
"30-10-2025 12:29:47 PM","26","Information","Windows Update successfully found 1 updates."
"30-10-2025 12:29:10 PM","26","Information","Windows Update successfully found 1 updates."
"29-10-2025 07:42:08 PM","26","Information","Windows Update successfully found 1 updates."
"29-10-2025 06:42:28 PM","26","Information","Windows Update successfully found 0 updates."
"29-10-2025 01:53:22 PM","41","Information","An update was downloaded."
"29-10-2025 01:52:36 PM","26","Information","Windows Update successfully found 0 updates."
"29-10-2025 01:52:36 PM","26","Information","Windows Update successfully found 1 updates."
"29-10-2025 12:39:13 PM","41","Information","An update was downloaded."
"29-10-2025 12:16:49 PM","41","Information","An update was downloaded."
"29-10-2025 12:12:52 PM","41","Information","An update was downloaded."
"29-10-2025 12:10:06 PM","26","Information","Windows Update successfully found 31 updates."
